E,M,C,X,temp,n_temp,N,steps,H,wall_time
-0.3798814098072456,0.6311600114984279,0.7702842798920528,0.573305387167693,0.2,400,80,4000,[0.   0.5  0.86],1201.177080154419
-0.39561634630272496,0.6215036491299113,0.9706985809515831,0.5565486421599886,0.22456140350877193,400,80,4000,[0.   0.5  0.86],1201.177080154419
-0.4071199491846025,0.6757761793935018,1.0659764581533897,0.7601742610452508,0.24912280701754388,400,80,4000,[0.   0.5  0.86],1201.177080154419
-0.4217169560358403,0.7196984931767898,0.5960265882292579,0.8858716543907645,0.2736842105263158,400,80,4000,[0.   0.5  0.86],1201.177080154419
-0.43553583728358736,0.7420289805825688,0.7978647682623555,0.3139435079547986,0.29824561403508776,400,80,4000,[0.   0.5  0.86],1201.177080154419
-0.44833912560160544,0.7476903027839549,0.9093996893775591,1.0921743785945637,0.32280701754385965,400,80,4000,[0.   0.5  0.86],1201.177080154419
-0.4647817246822745,0.7560358976095,0.7652238365067531,0.9778309935065655,0.3473684210526316,400,80,4000,[0.   0.5  0.86],1201.177080154419
-0.47446813459567067,0.7773516729682558,0.7334453662209757,0.82865843831771,0.37192982456140355,400,80,4000,[0.   0.5  0.86],1201.177080154419
-0.487787965276705,0.8155030470911531,0.7462887800323282,0.7706241008270857,0.39649122807017545,400,80,4000,[0.   0.5  0.86],1201.177080154419
-0.5035728138769607,0.8536296893482167,1.0410137556600354,1.3878576347896114,0.4210526315789474,400,80,4000,[0.   0.5  0.86],1201.177080154419
-0.5154942739860575,0.8629701086944245,0.8963700251061797,1.3242438574302573,0.44561403508771935,400,80,4000,[0.   0.5  0.86],1201.177080154419
-0.5265401919060233,0.8546567947682745,0.8873010226360115,1.2244010379507002,0.4701754385964913,400,80,4000,[0.   0.5  0.86],1201.177080154419
-0.5366700670004731,0.9107985314069664,0.8165622365304135,1.26693994260851,0.4947368421052632,400,80,4000,[0.   0.5  0.86],1201.177080154419
-0.5503586560143672,0.9073612612162509,0.7294866717549677,0.8337299566925274,0.5192982456140351,400,80,4000,[0.   0.5  0.86],1201.177080154419
-0.5590543863729402,0.9458838999358765,0.7540301966896944,1.0199394721194917,0.5438596491228072,400,80,4000,[0.   0.5  0.86],1201.177080154419
-0.5713372238092749,0.9651125740510498,0.9372854262583542,1.367507350292743,0.5684210526315789,400,80,4000,[0.   0.5  0.86],1201.177080154419
-0.5819543532811965,0.9615414543666025,0.6436498991846795,1.4168430673653452,0.5929824561403509,400,80,4000,[0.   0.5  0.86],1201.177080154419
-0.5925587941592418,1.0090299959025777,0.763936933271916,1.5228061229625596,0.617543859649123,400,80,4000,[0.   0.5  0.86],1201.177080154419
-0.6023738984389778,0.9928889900059839,0.5910776097976184,1.178443582009885,0.6421052631578947,400,80,4000,[0.   0.5  0.86],1201.177080154419
-0.6131142927779754,1.0398268976723584,0.7535360539321799,1.5259572757395288,0.6666666666666667,400,80,4000,[0.   0.5  0.86],1201.177080154419
-0.6236576384692137,1.0592162580258184,0.6822170455239429,1.2963086423846115,0.6912280701754387,400,80,4000,[0.   0.5  0.86],1201.177080154419
-0.6295756092061976,1.0477798979521402,0.4610273664924153,1.2011257347218334,0.7157894736842105,400,80,4000,[0.   0.5  0.86],1201.177080154419
-0.6385297187614545,1.0788224992715871,0.5563868411695438,0.8307871846285905,0.7403508771929825,400,80,4000,[0.   0.5  0.86],1201.177080154419
-0.6436801901284256,1.124205219634751,0.4758799863526967,1.1570497447776502,0.7649122807017545,400,80,4000,[0.   0.5  0.86],1201.177080154419
-0.6534227116545321,1.1224890598530481,0.39059251066429873,1.16504173873703,0.7894736842105263,400,80,4000,[0.   0.5  0.86],1201.177080154419
-0.658295524855544,1.1145507326500153,0.45845274417997406,0.5142987684543193,0.8140350877192983,400,80,4000,[0.   0.5  0.86],1201.177080154419
-0.6621178356189539,1.1137937215089095,0.26872808590965286,0.6131953358283273,0.8385964912280703,400,80,4000,[0.   0.5  0.86],1201.177080154419
-0.6663401549640504,1.1264582591459427,0.3561516261791108,0.40013542073654934,0.8631578947368421,400,80,4000,[0.   0.5  0.86],1201.177080154419
-0.672091124684812,1.1234093309103854,0.25676263613030736,0.4672188048334467,0.8877192982456141,400,80,4000,[0.   0.5  0.86],1201.177080154419
-0.676428689124407,1.1415832114916704,0.2677169556391908,0.2607298618370875,0.9122807017543861,400,80,4000,[0.   0.5  0.86],1201.177080154419
-0.6773112890805891,1.1594305337087847,0.15112921346111663,0.9892244083337655,0.9368421052631579,400,80,4000,[0.   0.5  0.86],1201.177080154419
-0.6764106870076791,1.1634029815860738,0.1068024430296317,0.6773348035216735,0.9614035087719299,400,80,4000,[0.   0.5  0.86],1201.177080154419
