E,M,C,X,temp,n_temp,N,steps,H,wall_time
-0.3888754608578401,0.4520559952028318,0.4302308576740188,0.24812791887370622,0.2,400,64,4000,[1. 0. 0.],556.3875734806061
-0.40426218437728173,0.48022736745781125,0.4056256564618256,0.13757301413434675,0.22456140350877193,400,64,4000,[1. 0. 0.],556.3875734806061
-0.411939475420651,0.47438490291631186,0.2543142320264802,0.2193332978677831,0.24912280701754388,400,64,4000,[1. 0. 0.],556.3875734806061
-0.4270238471953421,0.54634941122091,0.6688727237997252,0.39682198710938094,0.2736842105263158,400,64,4000,[1. 0. 0.],556.3875734806061
-0.4417291342162429,0.5213673699758502,0.49022450612288293,0.19691067837132267,0.29824561403508776,400,64,4000,[1. 0. 0.],556.3875734806061
-0.45034731503871117,0.4835891519208443,0.54840808848387,0.3737242847064692,0.32280701754385965,400,64,4000,[1. 0. 0.],556.3875734806061
-0.46507627444703215,0.5129546382432754,0.600240914433242,0.11236726226770494,0.3473684210526316,400,64,4000,[1. 0. 0.],556.3875734806061
-0.4789017758898236,0.5931510440490001,0.5644725417295017,0.32318467353958696,0.37192982456140355,400,64,4000,[1. 0. 0.],556.3875734806061
-0.4928187120360289,0.556271997855144,0.39796350571623096,0.2936856200724519,0.39649122807017545,400,64,4000,[1. 0. 0.],556.3875734806061
-0.5099943117423695,0.6297046447840307,0.45459608156611253,0.19608790724356595,0.4210526315789474,400,64,4000,[1. 0. 0.],556.3875734806061
-0.5170450770059843,0.6229407389366904,0.4319596526509489,0.40350927994349656,0.44561403508771935,400,64,4000,[1. 0. 0.],556.3875734806061
-0.5311455227761254,0.6277688177620313,0.5884001175825477,0.3242617303204181,0.4701754385964913,400,64,4000,[1. 0. 0.],556.3875734806061
-0.5439305856558386,0.640605811210165,0.41547498454633147,0.08948077533006575,0.4947368421052632,400,64,4000,[1. 0. 0.],556.3875734806061
-0.5550637020508846,0.6948577452237923,0.5671813093003978,0.2731058170334062,0.5192982456140351,400,64,4000,[1. 0. 0.],556.3875734806061
-0.5651470613286058,0.6819354484802606,0.3947917485367707,0.3551855785737144,0.5438596491228072,400,64,4000,[1. 0. 0.],556.3875734806061
-0.5783110667676963,0.701875119519096,0.5544826536104258,0.7825837496715251,0.5684210526315789,400,64,4000,[1. 0. 0.],556.3875734806061
-0.5887311463474741,0.6824669422353923,0.5013678919690417,0.342373066909871,0.5929824561403509,400,64,4000,[1. 0. 0.],556.3875734806061
-0.59921525531663,0.7303523452508751,0.39997544353719555,0.1284785917568921,0.617543859649123,400,64,4000,[1. 0. 0.],556.3875734806061
-0.6081370278104757,0.7726168007980173,0.5284726167475517,0.5634964473342063,0.6421052631578947,400,64,4000,[1. 0. 0.],556.3875734806061
-0.6164230892147565,0.7442273755121205,0.3940225844718838,0.48216503312642084,0.6666666666666667,400,64,4000,[1. 0. 0.],556.3875734806061
-0.6271443732895569,0.7495121366512337,0.3804701755150762,0.6909778074453422,0.6912280701754387,400,64,4000,[1. 0. 0.],556.3875734806061
-0.6362510742969351,0.7398916511463296,0.37096340758543134,0.3532411949328541,0.7157894736842105,400,64,4000,[1. 0. 0.],556.3875734806061
-0.6456638750445614,0.7897963483864399,0.22115943803260582,0.10195200707117492,0.7403508771929825,400,64,4000,[1. 0. 0.],556.3875734806061
-0.651086832073754,0.8052429114312761,0.2971164274340034,0.40143090159559386,0.7649122807017545,400,64,4000,[1. 0. 0.],556.3875734806061
-0.6581353544425945,0.7722361883382852,0.23856759298446578,0.7161221977671327,0.7894736842105263,400,64,4000,[1. 0. 0.],556.3875734806061
-0.6649991331797291,0.7552991350830726,0.315010324450294,0.177288981933308,0.8140350877192983,400,64,4000,[1. 0. 0.],556.3875734806061
-0.6677378030714016,0.7998893805405564,0.16581843923049455,0.25921377129155954,0.8385964912280703,400,64,4000,[1. 0. 0.],556.3875734806061
-0.6745118648921915,0.8074007628813483,0.21895425846277186,0.4910528651564119,0.8631578947368421,400,64,4000,[1. 0. 0.],556.3875734806061
-0.6738829597431322,0.8204475728620011,0.15692504573465738,0.7470065620078357,0.8877192982456141,400,64,4000,[1. 0. 0.],556.3875734806061
-0.6812913293439908,0.8415332509929181,0.07932323262820933,0.07211490841405065,0.9122807017543861,400,64,4000,[1. 0. 0.],556.3875734806061
-0.6818293372821952,0.8354330743894209,0.15983703347865785,0.10674057807044733,0.9368421052631579,400,64,4000,[1. 0. 0.],556.3875734806061
-0.6828380865324033,0.8638851796068976,0.08781887694249922,0.15284447253300001,0.9614035087719299,400,64,4000,[1. 0. 0.],556.3875734806061
-0.6840484002071645,0.848315205092846,0.04073324408065559,0.19257469705872826,0.9859649122807019,400,64,4000,[1. 0. 0.],556.3875734806061
-0.6809214863115854,0.8507574243684431,0.0247592080896407,0.0707341175942607,1.0105263157894737,400,64,4000,[1. 0. 0.],556.3875734806061
-0.6823488478499318,0.8390319684828255,0.020170611221809086,0.11088449807563183,1.0350877192982457,400,64,4000,[1. 0. 0.],556.3875734806061
-0.6808930378445222,0.856864392783474,0.017779592045226524,0.2796767730371691,1.0596491228070177,400,64,4000,[1. 0. 0.],556.3875734806061
-0.6764268941480513,0.8506788207573733,0.01264242004857452,0.5184505607149792,1.0842105263157895,400,64,4000,[1. 0. 0.],556.3875734806061
-0.6704122663899922,0.8541196110434248,0.028112934057029706,0.11781250918052655,1.1087719298245615,400,64,4000,[1. 0. 0.],556.3875734806061
-0.6679382169509428,0.8503281537487358,0.026051634989246474,1.2722868504136597,1.1333333333333335,400,64,4000,[1. 0. 0.],556.3875734806061
-0.6617473196357717,0.8373092811706048,0.030531485706855023,0.4566521969869965,1.1578947368421053,400,64,4000,[1. 0. 0.],556.3875734806061
-0.6575544275807599,0.8267729573812306,0.05310667550794224,0.670839277440103,1.1824561403508773,400,64,4000,[1. 0. 0.],556.3875734806061
