E,M,C,X,temp,n_temp,N,steps,H,wall_time
-0.37981501568318193,0.6185330465583735,0.7219505494504119,0.4453750372590548,0.2,400,64,4000,[0.   0.5  0.86],560.44127368927
-0.398254213141836,0.6928692615616651,0.4252615674236758,0.4351860328283408,0.22456140350877193,400,64,4000,[0.   0.5  0.86],560.44127368927
-0.4072057932812999,0.6934077682477454,0.5863482717530629,0.39424993866346786,0.24912280701754388,400,64,4000,[0.   0.5  0.86],560.44127368927
-0.4203636474155355,0.7023877114697213,0.5455804922473253,0.715812240461035,0.2736842105263158,400,64,4000,[0.   0.5  0.86],560.44127368927
-0.43419369150501225,0.7212900710659826,0.5634375951380143,0.7904153250985794,0.29824561403508776,400,64,4000,[0.   0.5  0.86],560.44127368927
-0.44981871303066223,0.754632185035051,0.6568732749920546,0.5194899975950924,0.32280701754385965,400,64,4000,[0.   0.5  0.86],560.44127368927
-0.4632092357681916,0.7505402955876465,0.6256360464888916,0.598768238902115,0.3473684210526316,400,64,4000,[0.   0.5  0.86],560.44127368927
-0.4734078544059621,0.7734828535210798,0.5962341720324663,0.6393202605176465,0.37192982456140355,400,64,4000,[0.   0.5  0.86],560.44127368927
-0.49046430155598475,0.786926667947528,0.8358876322831225,0.9675892074648873,0.39649122807017545,400,64,4000,[0.   0.5  0.86],560.44127368927
-0.5042384117570375,0.8393319595480099,0.3351803572503087,0.32948020544262135,0.4210526315789474,400,64,4000,[0.   0.5  0.86],560.44127368927
-0.5132050342592706,0.8630380454402858,0.4264727973941495,0.691875971891588,0.44561403508771935,400,64,4000,[0.   0.5  0.86],560.44127368927
-0.5266552544521074,0.9019490537932106,0.5961603139869778,0.47114607232432326,0.4701754385964913,400,64,4000,[0.   0.5  0.86],560.44127368927
-0.533394106784983,0.8847678593322787,0.4501908379611465,0.4852591309761609,0.4947368421052632,400,64,4000,[0.   0.5  0.86],560.44127368927
-0.5498155069282317,0.9468130673344386,0.6265337282261688,0.588521045077211,0.5192982456140351,400,64,4000,[0.   0.5  0.86],560.44127368927
-0.5578207945969031,0.9283838924414031,0.6221802215646416,1.0834628859496833,0.5438596491228072,400,64,4000,[0.   0.5  0.86],560.44127368927
-0.5711328733259942,0.9813523146917221,0.47139194758945946,0.5193428109611921,0.5684210526315789,400,64,4000,[0.   0.5  0.86],560.44127368927
-0.5813986846449634,0.9730919330031891,0.5548148298821965,1.2233669020031288,0.5929824561403509,400,64,4000,[0.   0.5  0.86],560.44127368927
-0.5964106084846871,1.0260505433975402,0.4102610078937052,0.5562230334932006,0.617543859649123,400,64,4000,[0.   0.5  0.86],560.44127368927
-0.6026574538740374,1.0342551372693085,0.454136601479994,0.6243828645753384,0.6421052631578947,400,64,4000,[0.   0.5  0.86],560.44127368927
-0.6117254869300136,1.039996082362905,0.4324389065950526,0.7120513371055494,0.6666666666666667,400,64,4000,[0.   0.5  0.86],560.44127368927
-0.6251283022471424,1.0617075208805953,0.324374600280378,0.8512499101734738,0.6912280701754387,400,64,4000,[0.   0.5  0.86],560.44127368927
-0.6282953567695941,1.0703028652939113,0.34810053609557995,0.8250998910163536,0.7157894736842105,400,64,4000,[0.   0.5  0.86],560.44127368927
-0.6382433581480587,1.0775839019466684,0.4142790343044903,0.771972047457902,0.7403508771929825,400,64,4000,[0.   0.5  0.86],560.44127368927
-0.6451327767520625,1.0631671927475674,0.2931807261295058,0.7792041256753282,0.7649122807017545,400,64,4000,[0.   0.5  0.86],560.44127368927
-0.6540938045638103,1.13758354349118,0.2668203340104052,0.5057253676788604,0.7894736842105263,400,64,4000,[0.   0.5  0.86],560.44127368927
-0.6573506232344651,1.1290311865685496,0.26271877017536405,0.3574038196918026,0.8140350877192983,400,64,4000,[0.   0.5  0.86],560.44127368927
-0.6660367650510183,1.1227078982012464,0.22670723412038524,0.5502237375746086,0.8385964912280703,400,64,4000,[0.   0.5  0.86],560.44127368927
-0.6698781308452774,1.1345447304950445,0.20973965046508852,1.2620696093685315,0.8631578947368421,400,64,4000,[0.   0.5  0.86],560.44127368927
-0.6695888730075567,1.1511852562313138,0.16593402321531117,0.23641615202570765,0.8877192982456141,400,64,4000,[0.   0.5  0.86],560.44127368927
-0.6724388170779841,1.1195409396496485,0.11387616915308166,0.4548403500007225,0.9122807017543861,400,64,4000,[0.   0.5  0.86],560.44127368927
-0.6741428298012254,1.132511482267652,0.07748193342016506,0.20389975117283804,0.9368421052631579,400,64,4000,[0.   0.5  0.86],560.44127368927
-0.678013648393066,1.1353124849765233,0.08995547273811717,0.30396494297984594,0.9614035087719299,400,64,4000,[0.   0.5  0.86],560.44127368927
-0.6755026664953706,1.175308166533536,0.053554432721320794,0.4068143713034437,0.9859649122807019,400,64,4000,[0.   0.5  0.86],560.44127368927
-0.6743133719694536,1.1631320219520895,0.032443710206900594,0.1594361655826996,1.0105263157894737,400,64,4000,[0.   0.5  0.86],560.44127368927
-0.6731108552406131,1.1797569816353022,0.024666656090250733,0.30449945746333806,1.0350877192982457,400,64,4000,[0.   0.5  0.86],560.44127368927
-0.6707090071154075,1.1394844597346965,0.0174434872310107,0.09367656204936875,1.0596491228070177,400,64,4000,[0.   0.5  0.86],560.44127368927
-0.6669006820513651,1.1536969069166694,0.02778449699715239,0.356306318000455,1.0842105263157895,400,64,4000,[0.   0.5  0.86],560.44127368927
-0.6613028332734467,1.1454146151049018,0.01702418731606426,0.17185205812073126,1.1087719298245615,400,64,4000,[0.   0.5  0.86],560.44127368927
-0.6598924260055526,1.1415523121897566,0.01965937949910823,0.232175299364398,1.1333333333333335,400,64,4000,[0.   0.5  0.86],560.44127368927
-0.6528023405796904,1.1219516637517835,0.03559497114016335,0.16186339819854434,1.1578947368421053,400,64,4000,[0.   0.5  0.86],560.44127368927
-0.6458109527777535,1.1254243570597648,0.024720828280158206,0.10137738199758749,1.1824561403508773,400,64,4000,[0.   0.5  0.86],560.44127368927
-0.6409662573011528,1.1203851352462944,0.024688531675491815,0.2545545295290832,1.2070175438596493,400,64,4000,[0.   0.5  0.86],560.44127368927
-0.6358202449598231,1.1061637728291216,0.023036475031403658,0.29706980042588743,1.231578947368421,400,64,4000,[0.   0.5  0.86],560.44127368927
-0.628267630371482,1.0842266130549654,0.02946661863527434,0.2103735349348614,1.2561403508771931,400,64,4000,[0.   0.5  0.86],560.44127368927
-0.6210324594847646,1.0914486692220724,0.03950673607890969,0.4151193412208158,1.2807017543859651,400,64,4000,[0.   0.5  0.86],560.44127368927
-0.6151643852949136,1.0876961253918562,0.040755029677448734,0.40650365192787363,1.305263157894737,400,64,4000,[0.   0.5  0.86],560.44127368927
-0.6094587240760256,1.0673732891172543,0.03892076367467565,0.6460400181919547,1.329824561403509,400,64,4000,[0.   0.5  0.86],560.44127368927
-0.6030619405166118,1.062639324471827,0.043079362534085335,0.3562574922115335,1.354385964912281,400,64,4000,[0.   0.5  0.86],560.44127368927
-0.5960878951536974,1.0585502068326662,0.04108010081218858,0.3909419981246243,1.3789473684210527,400,64,4000,[0.   0.5  0.86],560.44127368927
