E,M,C,X,temp,n_temp,N,steps,H,wall_time
-0.38846378744041865,0.4013419020289786,0.565179203240973,0.1725814536746384,0.2,400,48,4000,[1. 0. 0.],327.98394536972046
-0.39889888579949895,0.40616605648045173,0.25210441325633076,0.17727002539102088,0.22456140350877193,400,48,4000,[1. 0. 0.],327.98394536972046
-0.41308751352805495,0.44188123847078925,0.2109025489798176,0.06715522687677532,0.24912280701754388,400,48,4000,[1. 0. 0.],327.98394536972046
-0.42442512262139487,0.46008846791214003,0.6427878220997384,0.5907204438316591,0.2736842105263158,400,48,4000,[1. 0. 0.],327.98394536972046
-0.43709881181430355,0.4472304142153195,0.20405017903116965,0.04407350214173073,0.29824561403508776,400,48,4000,[1. 0. 0.],327.98394536972046
-0.44711576507049794,0.4823203654020675,0.46881815789989995,0.06990853569475249,0.32280701754385965,400,48,4000,[1. 0. 0.],327.98394536972046
-0.47003208402561736,0.5432998700444478,0.17045667087334673,0.14079531917819607,0.3473684210526316,400,48,4000,[1. 0. 0.],327.98394536972046
-0.4776826622981483,0.5046197609114613,0.21093963766694787,0.033839262276509935,0.37192982456140355,400,48,4000,[1. 0. 0.],327.98394536972046
-0.49019958296261656,0.6157660118704121,0.16749171591271378,0.049840251191018974,0.39649122807017545,400,48,4000,[1. 0. 0.],327.98394536972046
-0.5038611156609833,0.5879975915152388,0.26396052568223993,0.1750461684888336,0.4210526315789474,400,48,4000,[1. 0. 0.],327.98394536972046
-0.5144153348840135,0.6319556563029187,0.4092482344344938,0.048176365846242374,0.44561403508771935,400,48,4000,[1. 0. 0.],327.98394536972046
-0.5309309745946501,0.6492506100266114,0.291390618600655,0.10276047824703056,0.4701754385964913,400,48,4000,[1. 0. 0.],327.98394536972046
-0.5401731148184924,0.5768552421533558,0.22074466313026941,0.15351602388266006,0.4947368421052632,400,48,4000,[1. 0. 0.],327.98394536972046
-0.5545019385973761,0.6560406373051164,0.3072111355109463,0.40239582563520715,0.5192982456140351,400,48,4000,[1. 0. 0.],327.98394536972046
-0.5698413887640622,0.6695026870441158,0.3908125940788604,0.36914535716845587,0.5438596491228072,400,48,4000,[1. 0. 0.],327.98394536972046
-0.5760064444147535,0.7359557925214709,0.21367178899662995,0.18678554868657743,0.5684210526315789,400,48,4000,[1. 0. 0.],327.98394536972046
-0.5887757396011715,0.688854360701111,0.32059281014715335,0.4356929832369746,0.5929824561403509,400,48,4000,[1. 0. 0.],327.98394536972046
-0.5984922869522994,0.7290347411200229,0.24716848797824237,0.40436425309857,0.617543859649123,400,48,4000,[1. 0. 0.],327.98394536972046
-0.6092962429625907,0.7384100826150886,0.21731155677521652,0.027533319041278117,0.6421052631578947,400,48,4000,[1. 0. 0.],327.98394536972046
-0.6163100569552417,0.695470235335809,0.2898833415138142,0.08275502571234482,0.6666666666666667,400,48,4000,[1. 0. 0.],327.98394536972046
-0.6254790158648836,0.7680188806805025,0.23070119934242855,0.038712850245717856,0.6912280701754387,400,48,4000,[1. 0. 0.],327.98394536972046
-0.6311984247574577,0.7092402455624606,0.2859791487499089,0.15853359743058557,0.7157894736842105,400,48,4000,[1. 0. 0.],327.98394536972046
-0.6420014260075262,0.7558021650056203,0.1780852002916307,0.3172174390847183,0.7403508771929825,400,48,4000,[1. 0. 0.],327.98394536972046
-0.6507987087705835,0.7657605878622094,0.1398046339834373,0.8139298516408904,0.7649122807017545,400,48,4000,[1. 0. 0.],327.98394536972046
-0.6572833549165796,0.8069496850287516,0.08243975627656962,0.07998193425834567,0.7894736842105263,400,48,4000,[1. 0. 0.],327.98394536972046
-0.6629961466780406,0.7448635881541698,0.20274040474614669,0.1806264710423904,0.8140350877192983,400,48,4000,[1. 0. 0.],327.98394536972046
-0.6696622294971829,0.8237889230385365,0.0953874226080492,0.46642767193271667,0.8385964912280703,400,48,4000,[1. 0. 0.],327.98394536972046
-0.6738789884098286,0.8249494701480066,0.1093150792513369,0.3932674625499652,0.8631578947368421,400,48,4000,[1. 0. 0.],327.98394536972046
-0.6749498791846633,0.8567496502645443,0.0805940388567563,0.12375696925788061,0.8877192982456141,400,48,4000,[1. 0. 0.],327.98394536972046
-0.6820716686263245,0.8197878958138665,0.084563563729701,0.12445799009575553,0.9122807017543861,400,48,4000,[1. 0. 0.],327.98394536972046
-0.6804083050666052,0.8740185498625003,0.030189287996715903,0.06658115977327807,0.9368421052631579,400,48,4000,[1. 0. 0.],327.98394536972046
-0.6852621029161846,0.8397081295780396,0.009780716508831494,0.08855521584210145,0.9614035087719299,400,48,4000,[1. 0. 0.],327.98394536972046
-0.6857363048372083,0.8541226856945193,0.015597003644707778,0.046183585715707964,0.9859649122807019,400,48,4000,[1. 0. 0.],327.98394536972046
-0.683601202453154,0.8255605354997734,0.04368357129039761,0.10917871768540975,1.0105263157894737,400,48,4000,[1. 0. 0.],327.98394536972046
-0.6800290578110701,0.8316466443636645,0.02891333256383975,0.236232450290391,1.0350877192982457,400,48,4000,[1. 0. 0.],327.98394536972046
-0.6790800024621826,0.841265781480775,0.014747120743206407,0.5527702751608847,1.0596491228070177,400,48,4000,[1. 0. 0.],327.98394536972046
-0.6759560085323616,0.8510040553852546,0.01635374071271006,0.23483337088665276,1.0842105263157895,400,48,4000,[1. 0. 0.],327.98394536972046
-0.6710029163510132,0.8279183273833024,0.0443893776539885,0.26546168371548023,1.1087719298245615,400,48,4000,[1. 0. 0.],327.98394536972046
