E,M,C,X,temp,n_temp,N,steps,H,wall_time
-0.42527977590249666,0.8417006004835959,9.292092752230019,6.364464985599625,0.2,400,256,4000,[1. 1. 1.],9291.894035100937
-0.4382115694650138,0.8650021322538263,7.439597304293699,6.015015201750202,0.22456140350877193,400,256,4000,[1. 1. 1.],9291.894035100937
-0.45252232864514885,0.8925296288388762,9.057218650583025,7.252670128856523,0.24912280701754388,400,256,4000,[1. 1. 1.],9291.894035100937
-0.4658438456335078,0.9161271066367155,8.956803478032235,7.6617317558744755,0.2736842105263158,400,256,4000,[1. 1. 1.],9291.894035100937
-0.4797296558363106,0.940093804528574,9.293876285160044,8.199704760013178,0.29824561403508776,400,256,4000,[1. 1. 1.],9291.894035100937
-0.49254431047234914,0.9642041535063769,8.763723124875737,8.585367246923852,0.32280701754385965,400,256,4000,[1. 1. 1.],9291.894035100937
-0.5053266345498887,0.9878762580748719,8.985411608585661,9.985354610947647,0.3473684210526316,400,256,4000,[1. 1. 1.],9291.894035100937
-0.5193512782129179,1.0105433886283504,8.356687391097502,10.224928536061372,0.37192982456140355,400,256,4000,[1. 1. 1.],9291.894035100937
-0.5322396603380035,1.035244472074316,8.672864912842439,10.673521882062419,0.39649122807017545,400,256,4000,[1. 1. 1.],9291.894035100937
-0.5466252072956054,1.0615142941812719,8.454535464916944,11.871946796814882,0.4210526315789474,400,256,4000,[1. 1. 1.],9291.894035100937
-0.5584599127570216,1.0799129953169369,9.338771972090063,12.42580800983522,0.44561403508771935,400,256,4000,[1. 1. 1.],9291.894035100937
-0.5720877596342416,1.1076198920459992,8.585274887465548,11.490082471693256,0.4701754385964913,400,256,4000,[1. 1. 1.],9291.894035100937
-0.5827422946598617,1.1221280207793825,8.829025831280163,12.680795858402059,0.4947368421052632,400,256,4000,[1. 1. 1.],9291.894035100937
-0.5955007703034872,1.1459127464698866,8.259363309511377,12.571260271850749,0.5192982456140351,400,256,4000,[1. 1. 1.],9291.894035100937
-0.6087847600602466,1.1671801127857293,7.917007409159453,12.288256917455355,0.5438596491228072,400,256,4000,[1. 1. 1.],9291.894035100937
-0.6204861745462698,1.1896071703631752,7.8152172935283994,12.457447421229855,0.5684210526315789,400,256,4000,[1. 1. 1.],9291.894035100937
-0.6330488233942225,1.2124483115088325,8.120637164329555,12.926192623772778,0.5929824561403509,400,256,4000,[1. 1. 1.],9291.894035100937
-0.6429818272612786,1.2266757929980523,7.896428170783309,13.48977704193244,0.617543859649123,400,256,4000,[1. 1. 1.],9291.894035100937
-0.6554156572010961,1.2468466418314008,7.7228412317816995,13.785812122182879,0.6421052631578947,400,256,4000,[1. 1. 1.],9291.894035100937
-0.6660255934777723,1.266021764697583,7.254126971390177,12.239293694306978,0.6666666666666667,400,256,4000,[1. 1. 1.],9291.894035100937
