E,M,C,X,temp,n_temp,N,steps,H,wall_time
-0.37884342265189846,0.5986329874888963,1.8920517570165885,1.1280470489782601,0.2,400,112,4000,[0.   0.5  0.86],2316.861831665039
-0.39547806728788226,0.6471480168113264,1.8534847193066293,1.6071074997051937,0.22456140350877193,400,112,4000,[0.   0.5  0.86],2316.861831665039
-0.4086885865379917,0.650548872536343,1.3781338873649496,0.7719501683409425,0.24912280701754388,400,112,4000,[0.   0.5  0.86],2316.861831665039
-0.4228158978188485,0.6908780397816212,1.9782374748925553,2.2831897120344227,0.2736842105263158,400,112,4000,[0.   0.5  0.86],2316.861831665039
-0.43629794589551396,0.7004551262081304,1.3918939138825845,1.6343962156228478,0.29824561403508776,400,112,4000,[0.   0.5  0.86],2316.861831665039
-0.44949175931551544,0.7578045921224992,1.7830519664233588,1.654543708572735,0.32280701754385965,400,112,4000,[0.   0.5  0.86],2316.861831665039
-0.4607459320451618,0.752917855245613,1.3166515921323412,1.4267870827976972,0.3473684210526316,400,112,4000,[0.   0.5  0.86],2316.861831665039
-0.4735190469285661,0.7639949843160807,1.7197974913657075,1.7768805992730292,0.37192982456140355,400,112,4000,[0.   0.5  0.86],2316.861831665039
-0.48772978945301926,0.801455675651327,2.107579145154624,3.135856128513184,0.39649122807017545,400,112,4000,[0.   0.5  0.86],2316.861831665039
-0.4994838563593132,0.8210045985015871,1.9476059487067232,2.34502498403549,0.4210526315789474,400,112,4000,[0.   0.5  0.86],2316.861831665039
-0.512352751433716,0.8489646879576951,1.5959742158576695,2.22809974789746,0.44561403508771935,400,112,4000,[0.   0.5  0.86],2316.861831665039
-0.526417109065872,0.8853361358520742,1.543475472320454,2.547250424004232,0.4701754385964913,400,112,4000,[0.   0.5  0.86],2316.861831665039
-0.5365206013626926,0.8889402464822997,1.912603859806241,3.0080835228240015,0.4947368421052632,400,112,4000,[0.   0.5  0.86],2316.861831665039
-0.550698342561898,0.9270875032046672,1.5430943024711947,2.4577873112524364,0.5192982456140351,400,112,4000,[0.   0.5  0.86],2316.861831665039
-0.5590502550512007,0.9324602181479342,1.5576592354559173,2.3148426596239466,0.5438596491228072,400,112,4000,[0.   0.5  0.86],2316.861831665039
-0.5714920603594146,0.9325064184310705,1.5765331402919376,3.968687958330924,0.5684210526315789,400,112,4000,[0.   0.5  0.86],2316.861831665039
-0.5845352732818301,0.9706374924650818,1.5385364586388697,2.507562610001853,0.5929824561403509,400,112,4000,[0.   0.5  0.86],2316.861831665039
-0.5939066613719308,0.9816503217000485,1.3214614443285553,2.2555746503190277,0.617543859649123,400,112,4000,[0.   0.5  0.86],2316.861831665039
-0.6030322030258004,0.9997344389271496,1.2331020881490042,2.798407449282407,0.6421052631578947,400,112,4000,[0.   0.5  0.86],2316.861831665039
-0.6134110981496707,1.0208814464293712,1.1968300135183652,1.6289884478592283,0.6666666666666667,400,112,4000,[0.   0.5  0.86],2316.861831665039
-0.6217952647589196,1.02790555101994,1.056332725653822,2.695782712813423,0.6912280701754387,400,112,4000,[0.   0.5  0.86],2316.861831665039
-0.6282072905620794,1.0570739274135001,1.1325443185823114,2.0108045127966867,0.7157894736842105,400,112,4000,[0.   0.5  0.86],2316.861831665039
-0.638477486645576,1.074763396304625,1.0533437066274878,2.834639953030371,0.7403508771929825,400,112,4000,[0.   0.5  0.86],2316.861831665039
-0.6449868532370292,1.091610444945512,0.8758282076294652,2.580774081963448,0.7649122807017545,400,112,4000,[0.   0.5  0.86],2316.861831665039
-0.6543418154998479,1.1035462254113928,1.0537065487171113,2.1515443105813272,0.7894736842105263,400,112,4000,[0.   0.5  0.86],2316.861831665039
-0.6589669022768605,1.1077995772935247,0.7196285996989192,1.7354977460525267,0.8140350877192983,400,112,4000,[0.   0.5  0.86],2316.861831665039
-0.6633722848589639,1.1139358093215166,0.6565588251988728,0.7668274096621068,0.8385964912280703,400,112,4000,[0.   0.5  0.86],2316.861831665039
-0.6690856818969949,1.1266674455469994,0.5596279180041825,1.460877368464114,0.8631578947368421,400,112,4000,[0.   0.5  0.86],2316.861831665039
-0.6704724260246573,1.1432735969623855,0.33109139127979653,1.0989778531187149,0.8877192982456141,400,112,4000,[0.   0.5  0.86],2316.861831665039
-0.6724085108795221,1.1380829586249677,0.3253216909869507,1.2168898301557207,0.9122807017543861,400,112,4000,[0.   0.5  0.86],2316.861831665039
-0.6778854205651226,1.1622646820270741,0.19228399016873016,0.46976697956248,0.9368421052631579,400,112,4000,[0.   0.5  0.86],2316.861831665039
-0.6756638049011275,1.15115797602513,0.28238735024247796,0.6079089674403139,0.9614035087719299,400,112,4000,[0.   0.5  0.86],2316.861831665039
-0.677058090919368,1.1623155873974158,0.08323734370929511,0.4851922524634495,0.9859649122807019,400,112,4000,[0.   0.5  0.86],2316.861831665039
-0.6745438922041265,1.1569359599772824,0.10298137918805947,0.16283522812652032,1.0105263157894737,400,112,4000,[0.   0.5  0.86],2316.861831665039
-0.6731491639531695,1.1473411791332633,0.08048739910295462,0.47096311727801865,1.0350877192982457,400,112,4000,[0.   0.5  0.86],2316.861831665039
-0.6707151703517357,1.1638969043623004,0.030364691553443363,0.4544967690337866,1.0596491228070177,400,112,4000,[0.   0.5  0.86],2316.861831665039
-0.6669282374726788,1.1324731401748611,0.03549708493463545,0.19133149200216984,1.0842105263157895,400,112,4000,[0.   0.5  0.86],2316.861831665039
-0.661097806300252,1.1328134120156093,0.05584476380155552,0.14999959121487796,1.1087719298245615,400,112,4000,[0.   0.5  0.86],2316.861831665039
