E,M,C,X,temp,n_temp,N,steps,H,wall_time
-0.38038974727722447,0.59791104169033,5.467447512455692,3.868151192800724,0.2,400,208,4000,[0.   0.5  0.86],8201.314445972443
-0.39382196117564233,0.6274287436208634,6.897289348041996,4.879191162640666,0.22456140350877193,400,208,4000,[0.   0.5  0.86],8201.314445972443
-0.40801755177130644,0.6432784694102047,5.882797770550446,3.912776525527514,0.24912280701754388,400,208,4000,[0.   0.5  0.86],8201.314445972443
-0.42122656904698913,0.6788632600388,5.8694360163930375,4.570234833932213,0.2736842105263158,400,208,4000,[0.   0.5  0.86],8201.314445972443
-0.43584267357031875,0.7010204433411861,5.359591710516349,5.379085005811836,0.29824561403508776,400,208,4000,[0.   0.5  0.86],8201.314445972443
-0.4464024630668025,0.7197893747751594,6.469587799948594,5.410599413655053,0.32280701754385965,400,208,4000,[0.   0.5  0.86],8201.314445972443
-0.4622393616826716,0.7335886530506556,6.27751512788246,5.824910242110049,0.3473684210526316,400,208,4000,[0.   0.5  0.86],8201.314445972443
-0.4751752928450736,0.7634143751835254,5.571498582993543,6.477768990220935,0.37192982456140355,400,208,4000,[0.   0.5  0.86],8201.314445972443
-0.4883314794627798,0.7953401745532573,5.984475959175737,7.3773205428440525,0.39649122807017545,400,208,4000,[0.   0.5  0.86],8201.314445972443
-0.501098442496373,0.8162440251564439,6.109607594984169,7.713485949168444,0.4210526315789474,400,208,4000,[0.   0.5  0.86],8201.314445972443
-0.5133793790708561,0.8361865481232366,5.383590953838131,7.106261691476858,0.44561403508771935,400,208,4000,[0.   0.5  0.86],8201.314445972443
-0.5261035353067127,0.8623465898329097,5.526153748583062,8.437269297535803,0.4701754385964913,400,208,4000,[0.   0.5  0.86],8201.314445972443
-0.5380814493507259,0.8896477210368994,5.824705306769083,7.856763475391105,0.4947368421052632,400,208,4000,[0.   0.5  0.86],8201.314445972443
-0.550783049743485,0.9186218779367886,5.305833258003986,8.205675790552935,0.5192982456140351,400,208,4000,[0.   0.5  0.86],8201.314445972443
-0.5602587207382178,0.9320198092234382,5.086584330560747,8.155119236234777,0.5438596491228072,400,208,4000,[0.   0.5  0.86],8201.314445972443
